seed,mode,level,level_label,modality,numel,mean,std,mean_abs_delta_one,min,p05_approx,median_approx,p95_approx,max,fraction_below_low,fraction_above_high
43,ir,2,P5,rgb,358400,1.000339139587512,1.1480307567008663e-05,0.0003391395875119737,1.0003069639205933,1.0025,1.0025,1.0025,1.0003798007965088,0.0,0.0
44,fusion,0,P3,ir,5734400,1.0011199700303508,3.323882289010399e-05,0.0011199700303508766,1.0009797811508179,1.0025,1.0025,1.0025,1.0013606548309326,0.0,0.0
44,fusion,0,P3,rgb,5734400,0.9987134437038393,2.8894738659065972e-05,0.0012865562961607274,0.9985197186470032,0.9975,0.9975,0.9975,0.9988638162612915,0.0,0.0
44,fusion,1,P4,ir,1433600,1.0002393374943805,1.651144815693608e-05,0.00023933749438063908,1.000180959701538,1.0025,1.0025,1.0025,1.0003513097763062,0.0,0.0
44,fusion,1,P4,rgb,1433600,0.9996750783416376,7.177256862825637e-06,0.00032492165836239497,0.9996564388275146,0.9975,0.9975,0.9975,0.9997227787971497,0.0,0.0
44,fusion,2,P5,ir,358400,0.9995623754383997,1.688674051202003e-05,0.0004376245616003871,0.9995104074478149,0.9975,0.9975,0.9975,0.999632716178894,0.0,0.0
44,fusion,2,P5,rgb,358400,1.0005960842980337,4.0918667322438793e-05,0.0005960842980337994,1.000434398651123,1.0025,1.0025,1.0025,1.0007174015045166,0.0,0.0
44,rgb,0,P3,ir,5734400,1.0006451413944473,4.580324638467262e-05,0.0006451413944471694,1.0005748271942139,1.0025,1.0025,1.0025,1.000990390777588,0.0,0.0
44,rgb,0,P3,rgb,5734400,0.9990712325246672,2.7084517584021646e-05,0.0009287674753327987,0.9988715052604675,0.9975,0.9975,0.9975,0.9991300702095032,0.0,0.0
44,rgb,1,P4,ir,1433600,1.0001680293818935,1.7498988805778265e-05,0.00016802938189357518,1.0001287460327148,1.0025,1.0025,1.0025,1.0002968311309814,0.0,0.0
44,rgb,1,P4,rgb,1433600,0.9997722822576179,9.882548515643145e-06,0.00022771774238208308,0.9996964931488037,0.9975,0.9975,0.9975,0.9998000264167786,0.0,0.0
44,rgb,2,P5,ir,358400,0.9995494063298351,1.9124373432368577e-05,0.0004505936701649002,0.9994968175888062,0.9975,0.9975,0.9975,0.9996200799942017,0.0,0.0
44,rgb,2,P5,rgb,358400,1.0005703607840197,3.701424145100511e-05,0.0005703607840197427,1.0004152059555054,1.0025,1.0025,1.0025,1.000690221786499,0.0,0.0
44,ir,0,P3,ir,5734400,1.001604269734588,3.943849545772295e-05,0.0016042697345879527,1.0013636350631714,1.0025,1.0025,1.0025,1.0018436908721924,0.0,0.0
44,ir,0,P3,rgb,5734400,0.9985237396217417,3.0223167922819305e-05,0.0014762603782583028,0.9983148574829102,0.9975,0.9975,0.9975,0.9986830353736877,0.0,0.0
44,ir,1,P4,ir,1433600,1.0004120214346663,1.0834281699659122e-05,0.00041202143466632284,1.0003297328948975,1.0025,1.0025,1.0025,1.0004215240478516,0.0,0.0
44,ir,1,P4,rgb,1433600,0.9995613969965572,1.228506079622e-05,0.0004386030034428196,0.9995536208152771,0.9975,0.9975,0.9975,0.999638557434082,0.0,0.0
44,ir,2,P5,ir,358400,0.9996762173413299,5.596759901449383e-06,0.0003237826586700976,0.9996070265769958,0.9975,0.9975,0.9975,0.9996803998947144,0.0,0.0
44,ir,2,P5,rgb,358400,1.000368240183951,1.1195354564720044e-05,0.0003682401839510671,1.0003323554992676,1.0025,1.0025,1.0025,1.000460147857666,0.0,0.0
